feedback_id,patient_id,hospital_id,doctor_id,rating,comments,feedback_date
FB00000269,PAT073802,H003,DOC0189,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-29
FB00000270,PAT046925,H001,DOC0049,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-07-18
FB00000271,PAT021471,H001,DOC0049,1,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-08-19
FB00000272,PAT072105,H003,DOC0252,3,Good doctors but the waiting area is too small and uncomfortable.,2024-07-25
FB00000273,PAT053383,H006,DOC0378,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-13
FB00000274,PAT015772,H001,DOC0016,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-07-22
FB00000275,PAT047425,H008,DOC0488,2,Cleanliness of the wards needs significant improvement.,2025-04-05
FB00000276,PAT007180,H007,DOC0429,4,Very professional doctors. Quick and efficient service.,2024-05-14
FB00000277,PAT013445,H003,DOC0197,3,Average experience overall. Nothing exceptional but no major complaints.,2025-01-21
FB00000278,PAT074967,H003,DOC0184,3,Service was acceptable but administrative processes are slow.,2024-11-29
FB00000279,PAT016794,H004,DOC0268,1,Pharmacy was out of my prescribed medication for 2 days.,2025-04-04
FB00000280,PAT045480,H003,DOC0252,4,Very professional doctors. Quick and efficient service.,2024-11-12
FB00000281,PAT064213,H006,DOC0338,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-11-19
FB00000282,PAT014426,H002,DOC0154,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-05
FB00000283,PAT006293,H006,DOC0389,4,Minimal waiting time. Staff were courteous and professional.,2025-05-09
FB00000284,PAT050408,H002,DOC0129,4,Modern equipment and knowledgeable medical team.,2024-12-31
FB00000285,PAT006375,H007,DOC0424,2,Pharmacy was out of my prescribed medication for 2 days.,2024-12-03
FB00000286,PAT028028,H001,DOC0027,3,Average experience overall. Nothing exceptional but no major complaints.,2024-07-30
FB00000287,PAT046699,H008,DOC0515,2,Follow-up appointment was postponed twice without explanation.,2025-03-09
FB00000288,PAT062588,H003,DOC0238,3,Service was acceptable but administrative processes are slow.,2024-11-29
FB00000289,PAT029181,H001,DOC0028,2,Lab results took over 5 hours. No one communicated the delay.,2025-03-04
FB00000290,PAT051114,H001,DOC0061,3,Average experience overall. Nothing exceptional but no major complaints.,2025-04-16
FB00000291,PAT003014,H001,DOC0062,4,Modern equipment and knowledgeable medical team.,2025-05-07
FB00000292,PAT008847,H002,DOC0094,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-03-31
FB00000293,PAT017177,H004,DOC0270,4,Minimal waiting time. Staff were courteous and professional.,2024-10-03
FB00000294,PAT032390,H008,DOC0489,3,Service was acceptable but administrative processes are slow.,2024-05-29
FB00000295,PAT008297,H001,DOC0028,1,Follow-up appointment was postponed twice without explanation.,2025-02-04
FB00000296,PAT003732,H002,DOC0123,1,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-11-18
FB00000297,PAT023461,H007,DOC0436,5,Modern equipment and knowledgeable medical team.,2024-12-25
FB00000298,PAT063203,H006,DOC0316,3,Good doctors but the waiting area is too small and uncomfortable.,2025-04-27
FB00000299,PAT001653,H006,DOC0389,4,"Excellent care, clean facility, and attentive nursing staff.",2024-10-10
FB00000300,PAT020333,H005,DOC0303,5,Outstanding care in the ICU. Nurses were exceptional.,2024-08-09
FB00000301,PAT021617,H004,DOC0261,5,"Excellent care, clean facility, and attentive nursing staff.",2024-08-04
FB00000302,PAT074141,H001,DOC0031,2,Follow-up appointment was postponed twice without explanation.,2024-12-15
FB00000303,PAT064202,H002,DOC0131,3,Service was acceptable but administrative processes are slow.,2024-07-31
FB00000304,PAT004790,H001,DOC0033,5,Outstanding care in the ICU. Nurses were exceptional.,2024-10-22
FB00000305,PAT027728,H006,DOC0419,5,Minimal waiting time. Staff were courteous and professional.,2025-01-03
FB00000306,PAT070891,H007,DOC0425,3,Service was acceptable but administrative processes are slow.,2025-02-15
FB00000307,PAT006355,H004,DOC0256,5,Outstanding care in the ICU. Nurses were exceptional.,2024-06-12
FB00000308,PAT051417,H003,DOC0190,1,Emergency department was chaotic and clearly understaffed.,2024-05-12
FB00000309,PAT060317,H001,DOC0003,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-01-10
FB00000310,PAT054057,H008,DOC0469,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-18
FB00000311,PAT002837,H003,DOC0215,5,Modern equipment and knowledgeable medical team.,2025-04-06
FB00000312,PAT023248,H002,DOC0154,4,Modern equipment and knowledgeable medical team.,2024-07-24
FB00000313,PAT072282,H002,DOC0096,3,Service was acceptable but administrative processes are slow.,2024-11-27
FB00000314,PAT019550,H007,DOC0443,3,Service was acceptable but administrative processes are slow.,2024-09-22
FB00000315,PAT007168,H003,DOC0212,2,Lab results took over 5 hours. No one communicated the delay.,2025-03-06
FB00000316,PAT020142,H006,DOC0418,5,Very professional doctors. Quick and efficient service.,2024-09-01
FB00000317,PAT047899,H002,DOC0121,5,Follow-up was prompt and well-coordinated. Highly recommend.,2025-02-19
FB00000318,PAT051008,H001,DOC0062,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-09-02
FB00000319,PAT007367,H003,DOC0232,4,Doctor explained my condition thoroughly and answered all questions.,2025-01-20
FB00000320,PAT042941,H008,DOC0461,2,Emergency department was chaotic and clearly understaffed.,2024-11-27
FB00000321,PAT024689,H006,DOC0416,4,Doctor explained my condition thoroughly and answered all questions.,2025-01-31
FB00000322,PAT015750,H008,DOC0453,5,Follow-up was prompt and well-coordinated. Highly recommend.,2024-10-23
FB00000323,PAT027076,H007,DOC0434,4,Outstanding care in the ICU. Nurses were exceptional.,2024-09-04
FB00000324,PAT042527,H002,DOC0091,4,"Excellent care, clean facility, and attentive nursing staff.",2024-11-29
FB00000325,PAT047722,H002,DOC0174,2,Billing process was confusing and poorly explained.,2024-07-27
FB00000326,PAT065214,H005,DOC0291,4,Very professional doctors. Quick and efficient service.,2025-02-14
FB00000327,PAT051025,H003,DOC0223,2,Billing process was confusing and poorly explained.,2024-08-06
FB00000328,PAT045941,H001,DOC0072,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-11
FB00000329,PAT055539,H003,DOC0225,5,Modern equipment and knowledgeable medical team.,2024-05-25
FB00000330,PAT072598,H001,DOC0020,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-02-08
FB00000331,PAT010039,H008,DOC0513,4,Doctor explained my condition thoroughly and answered all questions.,2024-11-04
FB00000332,PAT064958,H007,DOC0440,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-11-07
FB00000333,PAT063204,H001,DOC0040,4,Very satisfied with diagnosis accuracy and treatment plan.,2025-01-22
FB00000334,PAT025942,H001,DOC0075,4,Outstanding care in the ICU. Nurses were exceptional.,2025-01-25
FB00000335,PAT041580,H002,DOC0172,3,Service was acceptable but administrative processes are slow.,2025-03-08
FB00000336,PAT043013,H003,DOC0231,3,Good doctors but the waiting area is too small and uncomfortable.,2024-10-09
FB00000337,PAT034973,H001,DOC0037,4,Very professional doctors. Quick and efficient service.,2024-09-11
FB00000338,PAT068215,H002,DOC0106,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-07
FB00000339,PAT011159,H002,DOC0096,4,Modern equipment and knowledgeable medical team.,2024-08-15
FB00000340,PAT055979,H007,DOC0424,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-11
FB00000341,PAT009729,H003,DOC0211,4,Modern equipment and knowledgeable medical team.,2025-04-06
FB00000342,PAT046770,H002,DOC0122,3,Good doctors but the waiting area is too small and uncomfortable.,2025-05-09
FB00000343,PAT058296,H002,DOC0144,4,"Excellent care, clean facility, and attentive nursing staff.",2025-02-16
FB00000344,PAT040086,H006,DOC0355,5,Outstanding care in the ICU. Nurses were exceptional.,2024-06-02
FB00000345,PAT066948,H001,DOC0083,3,Service was acceptable but administrative processes are slow.,2024-07-20
FB00000346,PAT033422,H007,DOC0442,3,Good doctors but the waiting area is too small and uncomfortable.,2024-12-27
FB00000347,PAT050074,H001,DOC0008,5,Minimal waiting time. Staff were courteous and professional.,2024-08-29
FB00000348,PAT037223,H002,DOC0162,2,Follow-up appointment was postponed twice without explanation.,2025-05-02
FB00000349,PAT003204,H001,DOC0013,4,Minimal waiting time. Staff were courteous and professional.,2024-07-24
FB00000350,PAT059185,H001,DOC0076,4,Doctor explained my condition thoroughly and answered all questions.,2024-11-05
FB00000351,PAT028246,H007,DOC0443,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-08-18
FB00000352,PAT069363,H002,DOC0167,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-06-07
FB00000353,PAT061353,H001,DOC0075,3,Average experience overall. Nothing exceptional but no major complaints.,2025-03-21
FB00000354,PAT035613,H005,DOC0295,2,Cleanliness of the wards needs significant improvement.,2024-08-12
FB00000355,PAT038902,H007,DOC0431,2,Pharmacy was out of my prescribed medication for 2 days.,2024-11-15
FB00000356,PAT034292,H003,DOC0235,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-05
FB00000357,PAT016428,H004,DOC0275,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-05-15
FB00000358,PAT058049,H003,DOC0217,2,"Hospital was severely overcrowded, could not find a bed.",2024-05-24
FB00000359,PAT031805,H004,DOC0261,2,"Hospital was severely overcrowded, could not find a bed.",2024-05-15
FB00000360,PAT070251,H006,DOC0382,5,Very satisfied with diagnosis accuracy and treatment plan.,2025-03-01
FB00000361,PAT038310,H008,DOC0474,3,Average experience overall. Nothing exceptional but no major complaints.,2024-10-13
FB00000362,PAT017551,H008,DOC0478,1,"Hospital was severely overcrowded, could not find a bed.",2024-08-02
FB00000363,PAT036492,H008,DOC0446,4,Follow-up was prompt and well-coordinated. Highly recommend.,2025-01-14
FB00000364,PAT063316,H002,DOC0108,4,"Excellent care, clean facility, and attentive nursing staff.",2024-08-06
FB00000365,PAT045703,H004,DOC0277,2,Cleanliness of the wards needs significant improvement.,2024-07-08
FB00000366,PAT010428,H008,DOC0480,2,Lab results took over 5 hours. No one communicated the delay.,2024-07-18
FB00000367,PAT026190,H006,DOC0418,3,Good doctors but the waiting area is too small and uncomfortable.,2025-01-26
FB00000368,PAT055269,H008,DOC0497,5,Modern equipment and knowledgeable medical team.,2025-01-16
FB00000369,PAT040489,H001,DOC0080,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-04-10
FB00000370,PAT038951,H005,DOC0283,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-21
FB00000371,PAT037952,H001,DOC0045,2,Lab results took over 5 hours. No one communicated the delay.,2024-07-23
FB00000372,PAT027358,H001,DOC0045,5,Modern equipment and knowledgeable medical team.,2024-08-18
FB00000373,PAT038378,H001,DOC0027,4,"Excellent care, clean facility, and attentive nursing staff.",2024-08-06
FB00000374,PAT070307,H006,DOC0370,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-15
FB00000375,PAT046117,H003,DOC0182,5,Minimal waiting time. Staff were courteous and professional.,2024-12-10
FB00000376,PAT044005,H001,DOC0059,5,Doctor explained my condition thoroughly and answered all questions.,2024-10-16
FB00000377,PAT009603,H001,DOC0053,1,Lab results took over 5 hours. No one communicated the delay.,2025-04-30
FB00000378,PAT033144,H006,DOC0394,4,Very professional doctors. Quick and efficient service.,2025-02-12
FB00000379,PAT014628,H004,DOC0271,4,"Excellent care, clean facility, and attentive nursing staff.",2024-06-17
FB00000380,PAT011040,H001,DOC0086,2,Lab results took over 5 hours. No one communicated the delay.,2024-09-07
FB00000381,PAT071266,H002,DOC0100,4,"Excellent care, clean facility, and attentive nursing staff.",2025-04-11
FB00000382,PAT061271,H003,DOC0248,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-12
FB00000383,PAT031423,H007,DOC0433,5,Minimal waiting time. Staff were courteous and professional.,2025-03-30
FB00000384,PAT015840,H003,DOC0242,3,Average experience overall. Nothing exceptional but no major complaints.,2024-08-19
FB00000385,PAT061129,H005,DOC0290,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-09-24
FB00000386,PAT024475,H003,DOC0249,2,"Hospital was severely overcrowded, could not find a bed.",2025-04-09
FB00000387,PAT070029,H005,DOC0298,5,"Excellent care, clean facility, and attentive nursing staff.",2025-01-31
FB00000388,PAT028193,H006,DOC0404,3,Average experience overall. Nothing exceptional but no major complaints.,2024-11-02
FB00000389,PAT016634,H002,DOC0144,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-12-18
FB00000390,PAT069968,H001,DOC0048,3,Service was acceptable but administrative processes are slow.,2025-02-24
FB00000391,PAT053696,H004,DOC0273,3,Service was acceptable but administrative processes are slow.,2024-10-03
FB00000392,PAT026930,H001,DOC0060,4,Follow-up was prompt and well-coordinated. Highly recommend.,2024-12-28
FB00000393,PAT071169,H008,DOC0516,3,Service was acceptable but administrative processes are slow.,2024-06-25
FB00000394,PAT049808,H001,DOC0042,2,Doctor seemed rushed and did not adequately explain my diagnosis.,2024-06-12
FB00000395,PAT018896,H001,DOC0026,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-01-17
FB00000396,PAT053219,H006,DOC0397,4,Modern equipment and knowledgeable medical team.,2024-10-03
FB00000397,PAT063771,H001,DOC0026,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-08-15
FB00000398,PAT064113,H003,DOC0230,3,Average experience overall. Nothing exceptional but no major complaints.,2024-09-25
FB00000399,PAT073506,H003,DOC0178,3,Service was acceptable but administrative processes are slow.,2025-02-03
FB00000400,PAT010199,H001,DOC0079,3,Average experience overall. Nothing exceptional but no major complaints.,2025-02-24
FB00000401,PAT035865,H006,DOC0321,5,Outstanding care in the ICU. Nurses were exceptional.,2025-05-05
FB00000402,PAT014675,H001,DOC0034,3,Good doctors but the waiting area is too small and uncomfortable.,2024-08-01
FB00000403,PAT036818,H008,DOC0490,3,Treatment was satisfactory. Paperwork took longer than expected.,2024-11-16
FB00000404,PAT023858,H005,DOC0299,2,Emergency department was chaotic and clearly understaffed.,2024-12-14
FB00000405,PAT008336,H006,DOC0418,4,Outstanding care in the ICU. Nurses were exceptional.,2024-12-28
FB00000406,PAT043953,H007,DOC0440,4,Very satisfied with diagnosis accuracy and treatment plan.,2024-06-29
FB00000407,PAT016037,H004,DOC0269,3,Treatment was satisfactory. Paperwork took longer than expected.,2025-03-21
FB00000408,PAT038139,H006,DOC0315,5,Very satisfied with diagnosis accuracy and treatment plan.,2024-05-27
FB00000409,PAT047325,H003,DOC0248,4,Modern equipment and knowledgeable medical team.,2025-01-21
FB00000410,PAT007286,H008,DOC0463,4,Outstanding care in the ICU. Nurses were exceptional.,2024-11-29
FB00000411,PAT056235,H003,DOC0207,5,Very professional doctors. Quick and efficient service.,2024-08-15
FB00000412,PAT001529,H007,DOC0427,4,Doctor explained my condition thoroughly and answered all questions.,2024-07-11
FB00000413,PAT046569,H001,DOC0080,4,Outstanding care in the ICU. Nurses were exceptional.,2024-10-07
FB00000414,PAT001763,H006,DOC0408,4,Doctor explained my condition thoroughly and answered all questions.,2024-08-12
